id,click,hour,C1,C2,C3,C4,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_os,device_make,device_model,device_type,device_conn_type,device_geo_country,C20,C21,C22,C23,C24
10064140172621018806,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2ca71046,c31b3236,fe546279,9addb187,1,0,dc634e20,16709,320,50,1875,2,291,-1,33
10064461671531461967,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,6c43be52,c31b3236,fe546279,b44b5e7b,1,0,b74df323,487,320,50,110,2,35,-1,16
10064617679295141946,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,ad543662,85262c2b,7e5068fc,d41d8cd9,2116cfe6,c31b3236,a608b9c4,60002b51,1,0,0b3b97fa,16859,320,50,1887,3,39,100200,23
10064618765252946857,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ce9d93c1,c31b3236,fe546279,b1ad4c60,1,0,3da770cc,17037,320,50,1934,2,35,-1,16
10064747898321536364,0,14100100,1005,0,4a41431e,4cd5a3b9,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5c986e75,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16565,320,50,1850,2,303,-1,33
10064954974097235089,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d36ad407,c31b3236,cf5bf2ab,f6a353d8,1,0,13b5bfe9,428,320,50,117,0,175,100075,16
10064998412793016411,0,14100100,1005,0,b8970be9,cca8cc18,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,27698a63,c31b3236,3d517f89,dbe1af4c,1,0,b80bb774,10944,320,50,1120,0,35,-1,79
10065204836800069734,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,daf495d8,c31b3236,750379b5,f52476d8,1,0,dc634e20,16696,320,50,1875,2,291,100019,33
10065228926624069293,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f3106baf,c31b3236,3d517f89,dbe1af4c,1,0,b80bb774,16958,300,250,1916,2,39,100084,117
10065393127229001114,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,13402a51,c31b3236,c892ba23,a4c0b3fc,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10065532841938675344,0,14100100,1005,1,18b0fd8c,f0765fa1,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8a74c3ee,c31b3236,fe546279,1c344a58,1,0,b74df323,6558,320,50,571,3,39,-1,32
100656376250634904,1,14100100,1002,0,18825971,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,18fafb96,82a24eb2,c31b3236,fe546279,d80d7e20,0,0,0b3b97fa,6259,320,50,534,2,295,-1,33
10065742586552490119,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,22a3f093,85262c2b,7e5068fc,d41d8cd9,f7fa070c,c31b3236,750379b5,f52476d8,1,0,dc634e20,16609,320,50,1860,0,803,100021,121
10065753919725715001,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,f049dcd0,d41d8cd9,17602c18,06f7ca00,b2e37288,c31b3236,e4721cde,d41d8cd9,4,0,1a13105b,16614,320,50,1862,2,39,-1,23
1006580020246499927,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,738b52d5,bb567b73,c31b3236,750379b5,7573f7bd,1,0,adac5e63,17016,320,50,1873,3,35,-1,23
1006589785336798617,0,14100100,1005,1,ff2e3304,3fbd1afa,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,196f83af,c31b3236,3d517f89,81af7524,1,0,13b5bfe9,16039,320,50,1780,0,1705,100077,48
10065942641841169908,0,14100100,1005,1,efd10b9e,936a439d,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c4941be6,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10065964132435820027,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a3e0dd26,85262c2b,db4fcb5b,d41d8cd9,745b1921,c31b3236,fe546279,29cebc01,1,0,b80bb774,10945,320,50,1120,0,35,100084,79
10065985191709290320,0,14100100,1005,1,60ab002c,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d9a20e06,c31b3236,a608b9c4,dc08cbd4,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10066010001216045714,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3e123914,85262c2b,db4fcb5b,c8b37fd1,a624fb28,c31b3236,3d517f89,dbe1af4c,1,2,00c66f1a,7631,320,50,538,3,39,-1,23
10066075207236114335,0,14100100,1005,0,c814e22e,0a656696,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,39cdc571,c31b3236,33561003,60df1212,1,0,13b5bfe9,16872,320,50,1893,0,175,-1,95
10066380428608319789,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ad7d56b0,5671ef80,7e5068fc,d41d8cd9,15d33577,c31b3236,fe546279,1c344a58,1,0,0d149b90,16840,320,50,1883,0,1451,100094,17
10066435062261711780,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,32ce80ca,e44154b1,c31b3236,fe546279,664c2b41,1,0,6864f389,16861,320,50,1888,3,39,100105,23
10066599890964978550,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ee5cd78b,85262c2b,688746e6,60fe736a,700d31de,c31b3236,fe546279,1c344a58,1,2,e728b477,1275,320,50,196,3,303,-1,15
10066624693522841824,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a8870fe4,c31b3236,fe546279,2036c273,1,0,6864f389,16785,320,50,1879,2,291,100241,33
10066658439165396693,0,14100100,1005,1,de28ac8c,034212b6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1b562b49,c31b3236,fe546279,56c3dc6b,1,0,13b5bfe9,16208,320,50,1800,3,47,100074,23
10066698737457225001,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,d41d8cd9,066c0101,c31b3236,fe546279,c53b7da6,1,0,dcf0d7d2,17017,320,50,1873,3,35,-1,23
10066705767913205471,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ff4b2eb0,29211b77,7e5068fc,66ce03e6,8690ca99,c31b3236,fe546279,3fba06dc,1,0,b80bb774,16860,320,50,1888,3,39,-1,23
10066876418323291577,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,fe56005b,c31b3236,3d517f89,6396cc9d,1,0,e22428cc,11999,320,50,1248,2,39,-1,13
10066889735472639540,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,d59ce901,30fcb856,c31b3236,c8db61a6,1ed0c509,1,0,41256636,16688,320,50,1873,3,35,-1,23
10067012718482338155,0,14100100,1005,0,2d313d37,77d23efb,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4bac60c8,c31b3236,3e4375a8,fb8752a6,1,0,13b5bfe9,16071,320,50,1784,0,175,100075,95
10067131977517670536,0,14100100,1005,1,0f80c291,d41d8cd9,49d2d84e,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,30aaa1c4,c31b3236,33561003,74cb02e9,1,0,b80bb774,16861,320,50,1888,3,39,100084,23
10067209733386653798,0,14100100,1005,0,5bca826c,a56ec79c,db4fcb5b,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,06c88cd0,c31b3236,a608b9c4,457fbd5a,1,0,0b3b97fa,16858,320,50,1887,3,39,100199,23
1006723182735985161,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,016f9cb8,85262c2b,7e5068fc,d41d8cd9,018dafee,c31b3236,a608b9c4,2ffd09c7,1,0,dc634e20,16608,320,50,1860,0,803,100019,121
10067231859586623572,0,14100100,1005,0,ce252063,a8de2506,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,17c34eef,c31b3236,33561003,2b752fb4,1,0,13b5bfe9,16872,320,50,1893,0,175,100075,95
10067419745540789270,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,e57eb16e,85262c2b,7e5068fc,2fbda146,04245874,c31b3236,33561003,b4957457,1,3,b80bb774,10949,320,50,1120,0,35,-1,79
10067419769916977246,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,8105e0d6,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10067452729393120200,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,531dee50,c31b3236,fe546279,1c344a58,1,0,e22428cc,6293,320,50,536,2,303,-1,33
10067495289487988815,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,515d61c9,c31b3236,750379b5,5eaf094f,1,0,dc634e20,16699,320,50,1875,2,291,100021,33
1006752113068663746,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,53815c47,6bc805a1,7e5068fc,d41d8cd9,11e3e0fb,9e304d4e,1f3870be,a902d9ac,1,2,3d26b0b1,16967,320,50,1919,0,169,100108,17
10067525898579472253,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ad072495,c31b3236,fe546279,34c358f1,1,0,00c66f1a,16441,320,50,1839,0,35,-1,117
10067549254551843377,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,669b316c,c56f66ed,c31b3236,fe546279,56c3dc6b,1,0,e728b477,6560,320,50,571,3,39,-1,32
10067571754344826622,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,41c68696,7a3b09f4,c31b3236,a3912e9c,75f8048d,4,2,e529a9ce,11360,320,50,1179,3,559,100126,23
10067874189589324883,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,64dbe45e,399069a5,c31b3236,e389a212,e97aa5a2,1,0,df3f079d,17016,320,50,1873,3,35,-1,23
10068001548539636954,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,61cd34c3,85262c2b,7e5068fc,d41d8cd9,73ceef47,c31b3236,3d517f89,a400f71d,1,0,5269f4d7,16989,320,50,1926,3,35,-1,13
10068074574090704715,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,f66b6d1e,c31b3236,3d517f89,a400f71d,1,0,eabb18f0,11999,320,50,1248,2,39,-1,13
10068132989587587527,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,17472432,ac9da9e1,c31b3236,3d517f89,a400f71d,1,0,ad7532d5,17016,320,50,1873,3,35,-1,23
10068208907723796153,1,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,db2452b9,c31b3236,fe546279,1a528a4e,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
10068268525748284149,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f66d558f,c31b3236,fe546279,f546c99b,1,0,dc634e20,16696,320,50,1875,2,291,-1,33
10068276018207904541,0,14100100,1005,0,eb6b225f,1c86ddff,f32b0131,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f490134d,c31b3236,4aab4dc9,548fc013,1,0,0b3b97fa,16859,320,50,1887,3,39,100194,23
10068355974502621162,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a3a4a84c,c31b3236,f3c0fa6b,332a8ffc,1,0,afbe94cd,6149,300,250,528,2,291,-1,33
10068365102757472189,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,ae7d284a,7edd2130,c31b3236,fe546279,07341b98,1,0,0b3b97fa,16859,320,50,1887,3,39,100194,23
10068378938946285487,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4ba0c3d2,c31b3236,fe546279,9addb187,1,0,dc634e20,16708,320,50,1875,2,291,-1,33
10068392416111065015,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,439aa40b,c31b3236,f3c0fa6b,6504b7ee,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10068446485522123448,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,204456fa,f156d5b5,7e5068fc,d41d8cd9,d2e73bc5,c31b3236,fe546279,3fba06dc,1,0,26403ec6,6561,320,50,572,3,39,-1,32
10068474345403602807,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,03972d55,bd2a04ef,407795a8,420aad8e,32efc22c,c31b3236,2d0d4809,4a882dce,1,2,dd07de85,16989,320,50,1926,3,35,-1,13
10068532920403820619,0,14100100,1002,0,1d99d27f,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1765407b,f1cb88e8,08145b8c,0c23a8bf,74dc512b,0,0,1fdc0f89,8430,216,36,777,3,35,100176,42
10068760528635906575,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,2eeb1d7f,37d9b2f2,7e5068fc,d41d8cd9,24089ac8,990c0803,0c23a8bf,bdae971f,1,0,3d26b0b1,16967,320,50,1919,0,169,100109,17
10068989868085951039,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3f940a70,c31b3236,f3c0fa6b,22fd16ea,1,0,e22428cc,6294,320,50,536,2,303,-1,33
10069003516118815698,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,d4594697,d41d8cd9,d41d8cd9,85ccec20,74279389,c31b3236,c822c1b6,b925fea5,0,0,d4579b26,10198,320,50,991,3,174,-1,23
10069609845781707359,0,14100100,1005,1,36cd0d4e,d41d8cd9,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1db11e92,c31b3236,3d517f89,dbe1af4c,1,0,9830e1f8,16615,320,50,1863,3,39,-1,23
10069680152953406101,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ad835936,85262c2b,7e5068fc,2ca57c8b,d2d6e6ac,c31b3236,3d517f89,dbe1af4c,1,2,da984e42,1276,320,50,196,3,303,-1,15
10069753934130231202,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,8c028807,a0d4b359,688746e6,ded8991d,fa2ee907,c31b3236,026af9dc,3ecc5258,1,0,13b5bfe9,16872,320,50,1893,0,175,-1,95
10070045996289488695,0,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e053ac93,c31b3236,fe546279,7a8bb168,1,0,6864f389,16799,320,50,1879,2,291,-1,33
10070156077119030696,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,89fbfc06,48a0007f,c31b3236,bb51e1a8,f3c0861f,5,2,dd07de85,11323,320,50,1174,3,47,100128,23
10070200269383359254,0,14100100,1005,0,afe18a38,ab05991e,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,12250fe9,c31b3236,3d517f89,59c72a82,1,2,910955a9,12026,320,50,1248,2,39,-1,13
10070244864220966155,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a623b36a,85262c2b,f32b0131,d41d8cd9,c47b740d,c31b3236,3d517f89,d06a9553,1,3,dcf0d7d2,16989,320,50,1926,3,35,-1,13
10070264665153898853,0,14100100,1005,0,bbbb6a4e,50ba411a,db4fcb5b,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,44290be6,2f3f71f2,36dfa7ba,1cd23750,1,0,3d26b0b1,16966,320,50,1919,0,169,100109,17
10070352533863420297,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,8a0573b9,c31b3236,3d517f89,ebc66ede,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10070407996379718169,0,14100100,1005,0,0c54586d,09d97421,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1b1a8268,2f3f71f2,36dfa7ba,5df26297,1,0,959848ca,9248,320,50,768,3,175,100156,42
10070410038620215092,0,14100100,1005,0,b8970be9,cca8cc18,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,eb07743a,c31b3236,fe546279,3bc04715,1,0,c12e01f2,4687,320,50,423,3,39,-1,32
10070434010573814754,0,14100100,1005,0,49615e68,a36ab35e,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2d16bf20,2f3f71f2,36dfa7ba,381f267c,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10070439107426351151,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,2e661213,18b67d0f,c31b3236,fe546279,d41d8cd9,4,2,ad7532d5,11360,320,50,1179,3,559,-1,23
10070460342082594435,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ff4b2eb0,29211b77,7e5068fc,ccd68a11,f400a391,c31b3236,fe546279,d7f43827,1,0,0b3b97fa,17002,320,50,1931,3,35,100200,23
1007056523293532764,0,14100100,1005,1,eaef6a61,58df4e67,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5efa03af,c31b3236,c1aafc7e,740d7ac7,1,0,b6bb43df,16453,320,50,1842,3,47,100188,23
10070827101912064890,0,14100100,1005,1,6f68870f,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ddb93336,c31b3236,a608b9c4,399df87e,1,0,0b3b97fa,16732,320,50,1876,2,291,100200,33
10070965081592289024,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,cdf473ed,85262c2b,db4fcb5b,f993f797,c508667b,c31b3236,f3c0fa6b,22fd16ea,1,0,3d26b0b1,16966,320,50,1919,0,169,100109,17
10070978257495299387,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4d84666f,c31b3236,3d517f89,d06a9553,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10071019742658333154,1,14100100,1005,0,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1f9a7387,c31b3236,fe546279,56c3dc6b,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10071323573855560501,0,14100100,1002,0,19d4634c,3a4d2b77,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c67677b2,bb5e95c3,c31b3236,33561003,b5326b0e,0,0,0b3b97fa,16719,320,50,1876,2,291,-1,33
10071370093267172395,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,78254e42,c31b3236,f3c0fa6b,6504b7ee,1,0,21ad0bd8,17037,320,50,1934,2,35,-1,16
10071488938753131956,0,14100100,1005,1,91fd0528,9795d025,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b01cfd08,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,428,320,50,117,0,175,100081,16
10071519846986952715,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,d67bdd33,29e67760,7e5068fc,d41d8cd9,520b35f1,c31b3236,3d517f89,d06a9553,1,0,dd07de85,12000,320,50,1248,2,39,100128,13
10071712271729445516,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f32741c5,c31b3236,3d517f89,d06a9553,1,0,55add3d8,16687,320,50,1872,3,35,100097,23
1007189893959668018,0,14100100,1005,1,a0e3c3bb,6aca82dd,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,10ae32bc,c31b3236,fe546279,9dd9464e,1,0,13b5bfe9,16071,320,50,1784,0,175,100074,95
10071945770123640139,0,14100100,1005,0,eed5e1a9,1b2a3e65,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c6ea9172,c31b3236,3d517f89,3e238c9b,1,0,7efdfc94,8344,320,50,762,0,43,100032,48
10072076351954658582,0,14100100,1005,0,367b3181,c05c0d32,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,50fb721c,c31b3236,4aab4dc9,b20574b3,1,0,1cd3c693,6561,320,50,572,3,39,-1,32
10072093196801749050,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,62e37655,c31b3236,750379b5,113109cd,1,0,dd07de85,16552,300,250,1850,2,303,-1,33
1007211552319629988,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,840616d4,c31b3236,fe546279,607d4677,1,0,795237fd,4687,320,50,423,3,39,100233,32
10072315872579359481,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3c7ca306,c31b3236,a608b9c4,0ac83518,1,0,dc634e20,16700,320,50,1875,2,291,100021,33
10072341856428935490,0,14100100,1002,0,b0c67a9c,a9c5e71b,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,0d0dfa67,6a47749e,c31b3236,33561003,cbb517fa,0,0,66e10e9f,487,320,50,110,2,35,-1,16
10072426842758908481,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,853fae42,c31b3236,fe546279,6f4eaee3,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10072621898821591550,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,aa95a5bb,c31b3236,fe546279,e8ff4718,1,0,dc634e20,16699,320,50,1875,2,291,-1,33
10072675890950184166,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,eb48efa1,c31b3236,a608b9c4,2d0b1218,1,0,dc634e20,16707,320,50,1875,2,291,100021,33
10072775405267932150,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3e123914,85262c2b,db4fcb5b,1b37bdf5,8be04fa9,c31b3236,3d517f89,dbe1af4c,1,2,00c66f1a,16692,320,50,538,3,39,-1,23
10072777220614730537,0,14100100,1005,1,523ef887,a5154fe5,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5690e812,c31b3236,3d517f89,dbe1af4c,1,0,13b5bfe9,16071,320,50,1784,0,175,100077,95
10072881401035581804,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,a3bbfe74,d41d8cd9,7e5068fc,5b9d8865,555d81e9,c31b3236,fe546279,d41d8cd9,4,0,5f02f088,16997,320,50,1929,3,39,100060,23
10072944042911353065,0,14100100,1005,1,6f68870f,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,bf36ca43,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16729,320,50,1876,2,291,-1,33
100729623128848375,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,aa55fc10,85262c2b,7e5068fc,4029a5ce,9c38ffb3,c31b3236,fe546279,f3601d1f,1,0,5435c69e,16686,320,50,1871,3,35,100022,23
1007311537625692929,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,016f9cb8,85262c2b,7e5068fc,d41d8cd9,3e929b01,c31b3236,a608b9c4,080c47f9,1,0,dc634e20,16608,320,50,1860,0,803,100019,121
10073118649531968745,0,14100100,1005,0,60b71708,7f5c1b8f,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1ac751fe,c31b3236,4aab4dc9,e0f33310,1,0,1cd3c693,6563,320,50,572,3,39,-1,32
10073166084310974855,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,27afac84,c31b3236,fe546279,010ac063,1,0,dc634e20,16699,320,50,1875,2,291,-1,33
10073293763255320095,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,664383eb,c31b3236,fe546279,94a6da70,1,0,2f53e6f3,17037,320,50,1934,2,35,-1,16
10073389078483698464,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,dad1f090,c31b3236,a608b9c4,3d8b6b93,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10073393139836029094,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,6375bfc1,c31b3236,fe546279,9addb187,1,0,3d26b0b1,16967,320,50,1919,0,169,100109,17
10073405113709316973,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,1d61bc80,85262c2b,b3e4565b,d41d8cd9,46efa216,c31b3236,f3c0fa6b,5006b1cf,1,0,89484b14,1037,320,50,178,3,1327,-1,15
10073426067348274016,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,9b78e5ad,c31b3236,a608b9c4,2ffd09c7,1,0,35ea51ba,17037,320,50,1934,2,35,-1,16
10073436461410678873,0,14100100,1005,0,54a5f909,aacfc814,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,58ebea82,c31b3236,fe546279,e8ff4718,1,0,26403ec6,16564,320,50,1850,2,303,-1,33
10073460313775083329,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d0b9de24,c31b3236,f3c0fa6b,f130949e,1,0,235ec523,17037,320,50,1934,2,35,-1,16
10074002496133261558,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,29f04f1a,c31b3236,dbeb1c32,160cd4b9,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10074007723800812838,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6e0fd701,c31b3236,f3c0fa6b,6504b7ee,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
